2020-04-08;20:08:52;SEND_DATA;STA-O-I;7856yd
2020-04-08;20:27:04;SEND_DATA;TIM-1-O;NONE
2020-04-08;20:29:25;SEND_DATA;TIM-1-O;NONE
2020-04-08;20:29:28;SEND_DATA;TIM-1-O;NONE
2020-04-08;20:35:29;SEND_DATA;TIM-1-O;NONE
2020-04-08;20:39:56;SEND_DATA;TIM-1-I;NONE
